date,VOO,VEA,SHY,IJR,MUB,SPTL,SCHP,LQD,HYG,SPEM,MBB,BNDX,SCZ
3/12/15,166.360245,32.168755,78.740814,52.78616,94.127472,31.271257,47.163551,97.208817,64.020866,26.832718,87.355125,45.661968,40.828552
3/13/15,165.344345,31.973345,78.750107,52.600742,94.127472,31.181688,47.067623,96.934105,63.801662,26.476952,87.33902,45.653503,40.711861
3/16/15,167.603806,32.331585,78.759468,52.781643,94.161758,31.458925,47.058884,97.031097,63.737946,26.716988,87.290779,45.501045,40.961922
3/17/15,167.034546,32.299011,78.740814,52.894699,94.213196,31.684982,47.12867,97.192673,63.419662,26.914165,87.258606,45.441761,40.761871
3/18/15,169.022552,32.96666,78.92688,53.378601,94.779099,32.243679,47.843784,98.388504,63.9855,27.471392,87.371223,45.653503,41.503757
3/19/15,168.243134,32.567707,78.824585,53.478092,94.744781,32.09444,47.887386,97.887535,63.476276,27.154202,87.387321,45.75515,41.070297
3/20/15,169.766953,33.267914,78.880402,54.043404,94.719063,32.290607,47.992046,98.16227,63.971416,27.484251,87.499992,45.797474,41.853867
3/23/15,169.462402,33.422611,78.90834,54.124802,94.839119,32.209572,47.930992,98.388504,64.020866,27.608557,87.644852,45.780548,42.095592
3/24/15,168.476547,33.390034,78.936234,54.151943,94.984856,32.51664,48.192631,98.533936,64.119934,27.67285,87.387321,45.763611,42.128933
3/25/15,166.020721,33.210941,78.917595,53.030972,94.813393,32.264999,48.166458,98.210747,63.950153,27.291365,87.137856,45.746662,41.962219
3/26/15,165.606979,32.941071,78.880402,52.863045,94.727654,31.81292,47.913563,97.604774,63.943092,27.119907,86.968872,45.712795,41.512089
3/27/15,165.950256,33.014664,78.92688,53.130814,94.82196,32.166901,47.913563,97.992569,63.992626,27.094193,87.041328,45.687366,41.478741
3/30/15,168.018845,33.039211,78.917595,53.775265,94.727654,32.013371,47.774014,98.16227,64.169449,27.647135,86.968872,45.712795,41.578777
3/31/15,166.54007,32.573067,78.982765,53.56649,94.830566,32.081604,47.896099,98.340027,64.09166,27.527119,87.065384,45.814438,41.237007
4/1/15,166.003098,32.802036,79.017242,53.493881,94.879562,32.51672,48.227524,98.622742,64.223793,27.921461,87.185623,45.827995,41.412064
4/2/15,166.496002,33.047379,79.007904,53.657265,94.733452,32.17477,48.114136,98.460724,64.273506,28.260088,87.072655,45.743198,41.837185
4/6/15,167.666733,33.366325,79.07309,53.825172,94.724823,32.003822,48.227524,98.590355,64.436951,28.598711,86.991974,45.836487,42.41235
4/7/15,167.217789,33.366325,79.017242,53.443954,94.83654,32.290184,48.367043,98.946846,64.777977,28.517271,86.774117,45.802578,42.22897
4/8/15,167.825165,33.521709,79.017242,53.793415,94.810791,32.213257,48.262398,98.914421,64.763794,29.074495,86.73378,45.861923,42.570728
4/9/15,168.555801,33.570774,78.989304,53.56649,94.724823,31.862776,48.079258,98.412102,64.699829,29.370253,86.467484,45.844955,42.612408
4/10/15,169.47995,33.636192,78.970657,53.811562,94.673279,31.909819,48.044376,98.549828,64.849052,29.305956,86.741875,45.887356,42.75412
4/13/15,168.714249,33.456276,79.017242,53.80249,94.707672,31.956818,48.070538,98.517441,64.728233,29.271675,86.564339,45.90432,42.487373
4/14/15,169.022278,33.709805,79.054428,53.80249,94.664742,32.17477,48.157753,98.744293,64.756676,29.383118,86.725723,45.946709,42.887501
4/15/15,169.796906,33.865189,79.054428,54.183708,94.767822,32.144871,48.28857,98.809082,65.012466,29.520283,86.669266,45.98061,43.020866
4/16/15,169.735245,33.94696,79.091682,54.043034,94.724823,32.050842,48.375778,98.752396,64.877441,29.786039,86.814461,45.90432,43.15424
4/17/15,167.76355,33.538052,79.054428,53.189819,94.793594,32.337219,48.628677,99.019753,64.678528,29.155935,86.725723,45.921276,42.612408
4/20/15,169.295166,33.595318,79.04512,53.788872,94.71627,32.07222,48.576363,98.784775,64.820602,29.091644,86.822578,45.861923,42.504047
4/21/15,169.127914,33.881535,79.054428,53.643646,94.65612,31.94397,48.384499,98.76049,64.863251,29.301674,86.661186,45.785618,42.862476
4/22/15,169.964096,33.955147,78.989304,53.743492,94.510071,31.482399,48.157753,98.120461,64.799294,29.593151,86.725723,45.700817,42.912498
4/23/15,170.404282,34.102348,79.026497,54.074791,94.467087,31.610615,48.271118,98.37159,64.777977,29.764603,86.515915,45.675377,43.012531
4/24/15,170.747528,34.290451,79.054428,53.965881,94.587372,31.841421,48.462994,98.557968,64.884552,29.858906,86.870956,45.836487,43.320953
4/27/15,170.069717,34.421284,79.04512,53.571026,94.518677,31.798689,48.489132,98.485062,64.905922,30.077507,86.806396,45.802578,43.512669
4/28/15,170.5979,34.478531,79.007904,53.925041,94.432686,31.409733,48.218803,97.901703,64.806435,30.120367,86.685387,45.76017,43.637707
4/29/15,169.902542,34.175941,79.017242,53.335033,94.27803,31.033619,48.105415,97.091553,64.685593,29.841759,86.903198,45.404049,43.362629
4/30/15,168.212448,33.83247,79.007904,52.332062,94.157761,31.127668,48.218803,97.172546,64.650093,29.494562,87.104958,45.344707,43.004189
5/1/15,169.972946,34.118717,78.975319,52.645203,93.972633,30.69895,47.983322,96.636375,64.794243,29.571714,87.211731,45.345547,43.229263
5/4/15,170.501099,34.151409,78.975319,52.781364,93.981247,30.446262,47.808907,96.327614,64.779991,29.721737,87.244125,45.209732,43.370964
5/5/15,168.511749,33.636192,78.956711,52.227673,93.912331,30.484814,47.765305,96.165176,64.694344,29.447407,87.090401,45.048458,42.854145
5/6/15,167.833969,33.709805,78.928741,52.332062,93.567924,29.932333,47.468784,95.750816,64.501633,29.083071,87.21981,44.802292,42.887501
5/7/15,168.511749,33.595318,78.900818,52.558975,93.808975,30.274956,47.59087,96.132645,64.49456,29.04878,87.138962,44.921143,42.912498
5/8/15,170.721085,34.323154,79.012566,52.890274,93.783173,30.360601,47.70425,96.685104,65.001244,29.447407,87.082306,45.014488,43.937801
5/11/15,169.902542,34.020554,78.938049,52.926579,93.455948,29.688225,47.2682,95.71019,64.594452,29.164513,87.098503,44.88718,43.746075
5/12/15,169.409592,34.020554,78.947395,52.781364,93.619583,29.739611,47.355396,95.57209,64.587303,29.29739,87.074226,44.683449,43.729401
5/13/15,169.462402,34.265911,78.984673,52.749588,93.455948,29.551159,47.311798,95.482719,64.49456,29.275959,86.993309,44.615543,44.229546
5/14/15,171.231674,34.674797,79.05912,53.348652,93.576485,29.61112,47.381561,95.807716,64.808533,29.601723,87.041908,44.615543,44.713017
5/15/15,171.4077,34.715698,79.05912,53.280575,93.628151,30.155029,47.678082,96.473892,64.951279,29.747461,87.058044,44.870201,44.996433
5/18/15,171.935852,34.601204,79.012566,53.784332,93.318214,29.688225,47.451328,95.734589,64.844208,29.576002,87.187477,44.793812,44.696354
5/19/15,171.847855,34.470348,78.965996,53.761639,93.214844,29.448381,47.22459,95.222786,64.744324,29.66173,87.130829,44.88718,44.571316
5/20/15,171.733429,34.535778,78.993935,53.797958,93.22345,29.525473,47.346687,95.336479,64.665817,29.593151,87.106575,44.83625,44.638008
5/21/15,172.252731,34.723862,79.021866,53.766193,93.516251,29.889498,47.529835,95.791451,64.758583,29.563141,87.090401,44.827763,44.746365
5/22/15,171.874268,34.511234,78.965996,53.512032,93.361221,29.850958,47.59087,95.726433,64.808533,29.644583,87.090401,44.844746,44.521301
5/26/15,170.025742,33.930611,78.975319,52.890274,93.499001,30.386301,47.651928,96.148926,64.672943,29.215948,87.106575,44.972073,43.879444
5/27/15,171.592606,34.216839,78.984673,53.493881,93.567924,30.480524,47.608315,96.246384,64.815674,29.378834,87.009491,44.989037,44.079506
5/28/15,171.434128,34.143227,79.021866,53.521107,93.559265,30.317783,47.59087,96.043289,64.787132,28.963051,87.122734,45.014488,43.962807
5/29/15,170.316208,33.816116,79.040504,53.094505,93.69706,30.416271,47.70425,96.083931,64.879898,28.628712,87.15509,45.107872,43.737732
6/1/15,170.712326,33.734329,78.991112,53.307812,93.575386,30.131691,47.477501,95.54541,64.988861,28.633005,87.20369,45.015263,43.78775
6/2/15,170.536301,33.848816,78.981819,53.453026,93.247452,29.771152,47.276928,95.056602,64.866982,28.748732,87.215805,44.819828,44.196201
6/3/15,171.002853,34.045101,78.953819,54.00219,93.161163,29.273247,46.954243,94.445595,64.515755,28.58585,87.264496,44.522461,44.254543
6/4/15,169.61203,33.652554,78.963165,53.507504,93.351021,29.612337,47.11121,94.93438,64.307884,28.217222,87.296906,44.513966,43.854443
6/5/15,169.268768,33.284542,78.888618,53.84333,93.100769,29.290422,46.9804,94.453728,64.114319,27.998611,87.305038,44.471485,43.387634
6/8/15,168.221283,33.251827,78.935242,53.598263,93.092155,29.264666,47.015282,94.38858,64.114319,28.045769,87.434769,44.403515,43.379303
6/9/15,168.177246,33.063736,78.897972,53.457577,92.885056,29.050049,46.910641,93.964935,64.00679,27.895741,87.621315,44.318542,43.179241
6/10/15,170.1754,33.750694,78.879333,54.215477,92.91095,28.805401,46.718761,93.712364,64.092812,28.114347,87.572662,44.191078,43.987808
6/11/15,170.703491,33.848816,78.897972,54.256325,93.135269,29.376274,46.962944,94.543373,64.221832,28.17436,87.540207,44.335526,44.062832
6/12/15,169.453613,33.578945,78.879333,54.156502,93.273354,29.363413,46.9804,94.380417,63.985287,28.101494,87.694313,44.462986,43.746075
6/15/15,168.670181,33.366325,78.916588,54.02034,93.307892,29.432062,47.146111,94.364136,63.684189,27.942898,87.759171,44.479984,43.395977
6/16/15,169.656082,33.358139,78.944511,54.419708,93.471809,29.638096,47.390285,94.600403,64.042618,27.930038,87.661858,44.352505,43.50433
6/17/15,169.946564,33.268185,79.000458,54.279018,93.445923,29.453537,47.442623,94.592255,63.985287,28.114347,87.580772,44.454475,43.454323
6/18/15,171.627792,33.587124,79.019112,54.905327,93.420029,29.294708,47.355396,94.421135,64.221832,28.332958,87.637505,44.352505,43.796097
6/19/15,170.633118,33.513519,79.037712,54.914391,93.583984,29.663851,47.477501,94.926247,64.257668,28.190508,87.588875,44.513966,43.737732
6/22/15,171.802231,34.09417,78.981819,55.218456,93.299255,29.131605,47.259483,94.17672,64.386703,28.376116,87.499657,44.335526,44.212879
6/23/15,171.926041,34.216839,78.963165,55.363693,93.273354,28.947052,47.189686,93.964935,64.343727,28.604887,87.532097,44.395012,44.321239
6/24/15,170.696793,33.938797,79.000458,54.989544,93.523621,29.157351,47.285637,94.225647,64.171638,28.488344,87.523956,44.395012,43.946136
6/25/15,170.166153,33.930611,78.981819,54.91671,93.420029,29.062929,47.172256,94.070847,63.978115,28.332956,87.554085,44.411999,44.01527
6/26/15,170.166153,33.899963,78.935242,54.834782,93.307892,28.766766,46.9804,93.639091,63.791714,28.108501,87.659821,44.267551,43.956253
6/29/15,166.566895,32.881477,79.065674,53.569405,93.704773,29.466406,47.355396,94.453728,63.354462,27.344492,87.765457,44.352505,42.792637
6/30/15,167.000214,32.831791,79.065674,53.655884,93.376915,29.32477,47.276928,94.274513,63.655552,27.814985,87.863022,44.496964,43.020294
7/1/15,168.264847,33.047085,78.998543,53.915337,93.388123,28.973722,47.102493,93.972191,63.666321,27.72434,87.781731,44.4221,43.34914
7/2/15,168.141022,33.129894,79.119728,53.56485,93.526505,29.046843,47.2682,94.331734,63.903931,27.814985,87.773575,44.277504,43.366013
7/6/15,167.654694,32.450897,79.138374,53.478363,93.673531,29.53727,47.468784,94.707535,63.695118,27.102776,87.781731,44.345562,42.463779
7/7/15,168.689316,32.442623,79.129059,53.555737,93.656219,29.760973,47.617043,95.099709,63.745537,26.563227,87.887444,44.617756,42.404758
7/8/15,165.82402,31.655972,79.212921,52.850227,94.002121,30.023407,47.669369,95.230446,63.428719,25.678358,87.976845,44.583748,41.207401
7/9/15,166.12471,32.169357,79.157013,52.968567,93.855125,29.464138,47.381561,94.601311,63.572735,26.373301,87.944298,44.566723,41.789211
7/10/15,168.238312,33.146454,79.08242,53.687737,93.751358,29.016743,47.146111,93.99675,63.93998,27.038029,88.001228,44.490166,42.775768
7/13/15,170.121948,33.287212,79.045166,54.115608,93.708122,28.926399,47.006557,93.792496,63.997566,27.215002,88.090675,44.473141,43.079315
7/14/15,170.873657,33.519062,79.08242,54.356853,93.794579,29.025341,47.085056,93.874207,63.932758,27.253849,88.13945,44.464634,43.306988
7/15/15,170.802917,33.386581,79.110397,53.979053,93.742737,29.326488,47.198437,94.11927,63.932758,26.852425,88.066246,44.651814,43.214237
7/16/15,172.111771,33.668118,79.073112,54.338642,93.820549,29.524364,47.250759,94.266373,64.033585,27.253849,88.017525,44.668797,43.526222
7/17/15,172.31514,33.618439,79.054474,54.015469,93.984848,29.631927,47.242031,94.331734,63.860752,27.21932,87.976845,44.702839,43.526222
7/20/15,172.39476,33.692955,79.007858,53.746914,94.002121,29.520065,47.13739,94.111137,63.565517,27.076878,87.903694,44.787884,43.661125
7/21/15,171.71376,33.601887,79.017197,53.601269,94.080002,29.705065,47.242031,94.307198,63.450325,27.115721,87.895592,44.762367,43.652702
7/22/15,171.377747,33.320347,79.007858,53.733273,94.149185,29.851315,47.250759,94.429756,63.039909,26.78336,87.773575,44.804897,43.492493
7/23/15,170.396057,33.212696,79.017197,53.073265,94.261581,30.186871,47.329243,94.707535,63.003899,26.515745,87.887444,44.898476,43.382881
7/24/15,168.618576,32.856644,79.03582,52.381401,94.339439,30.281511,47.2682,94.666687,62.823875,26.15316,88.041908,44.983551,43.037159
7/27/15,167.663498,32.649624,79.091774,52.049133,94.4086,30.436382,47.364124,94.67485,62.557468,25.574762,88.106941,45.000553,42.64085
7/28/15,169.697464,33.055363,79.073112,52.445114,94.322121,30.216974,47.285637,94.601311,62.895882,25.730156,88.131294,44.958019,43.163639
7/29/15,170.900177,33.171295,79.054474,52.727337,94.226997,30.113737,47.276928,94.519608,63.263115,25.941658,88.106941,44.94101,43.22266
7/30/15,170.926743,33.154736,79.017197,52.945808,94.23568,30.315945,47.337963,94.568672,63.450325,25.816484,88.128937,45.043087,43.138344
7/31/15,170.634903,33.312061,79.101089,53.209805,94.425888,30.539637,47.477501,95.058853,63.342289,25.984823,88.186012,45.06863,43.3913
8/3/15,170.104279,33.212696,79.127159,52.92305,94.547188,30.850029,47.477501,95.280083,63.22366,25.561819,88.13707,45.095016,43.399738
8/4/15,169.768234,33.245823,79.005913,52.918503,94.347923,30.612926,47.233307,94.796692,63.259857,25.695627,88.194122,45.069466,43.492493
8/5/15,170.360703,33.419712,79.015282,53.132435,94.30455,30.397362,47.032726,94.427956,63.173058,25.704256,88.145256,44.899158,43.576813
8/6/15,169.060745,33.270653,79.033943,52.681816,94.347923,30.617224,47.163551,94.608215,62.912693,25.60498,88.169762,45.103535,43.34914
8/7/15,168.618576,33.237534,78.996643,52.413265,94.365242,31.00956,47.276928,94.935936,62.717369,25.548864,88.088181,45.0439,43.25639
8/10/15,170.758713,33.643284,78.996643,52.991322,94.122589,30.638794,47.198437,94.559052,62.898209,26.071154,88.194122,44.9673,43.846634
8/11/15,169.193375,33.113327,79.099205,52.627178,94.538574,31.095755,47.425179,94.952347,62.608883,25.393473,88.234909,45.137581,43.357567
8/12/15,169.343765,32.898041,79.099205,52.449673,94.295929,30.936251,47.276928,94.804855,62.522076,25.082693,88.340889,45.146103,43.172073
8/13/15,169.15799,32.889767,79.033943,52.367737,94.39122,30.845722,47.163551,94.477142,62.442524,25.039528,88.308327,45.120556,43.29855
8/14/15,169.812439,32.947723,78.996643,52.836571,94.399895,30.914698,47.146111,94.567223,62.478699,25.117222,88.210457,45.060959,43.593678
8/17/15,170.758713,32.881477,79.043259,53.228024,94.408554,31.044027,47.119942,94.870392,62.478699,24.858238,88.202301,45.137581,43.526222
8/18/15,170.236954,32.62479,79.033943,52.913948,94.269928,30.832792,47.023998,94.509911,62.399143,24.638103,88.169762,45.08651,43.26482
8/19/15,168.8927,32.359802,79.108498,52.399601,94.486534,31.095755,47.172256,94.968719,62.341248,24.32732,88.243073,45.163139,42.986568
8/20/15,165.346497,31.564894,79.080582,51.284424,94.460571,31.380295,47.2682,95.026123,62.03746,23.822298,88.251259,45.214226,41.932568
8/21/15,160.102295,30.769974,79.164505,50.624428,94.668533,31.496674,47.259483,95.050644,61.813248,23.140306,88.194122,45.188683,40.988171
8/24/15,153.575867,29.734922,79.201813,48.658077,94.382545,31.548422,47.180977,94.788452,61.306938,21.97056,88.194122,45.08651,39.698067
8/25/15,151.709854,30.033018,79.164505,48.111866,94.226578,31.005226,47.032726,94.305084,61.429897,22.259756,88.251259,44.831066,40.001617
8/26/15,157.732254,30.811382,79.117882,49.313522,94.139923,30.449093,46.744926,94.247681,61.943443,22.855421,88.194122,44.873619,41.114647
8/27/15,161.588013,31.217123,79.127159,50.110073,94.373917,30.449093,46.91935,94.337837,62.406368,23.787769,88.189247,44.84808,41.55312
8/28/15,161.588013,31.134308,79.089905,50.483326,94.39122,30.548256,47.076332,94.509911,62.464226,23.511517,88.221939,44.865105,41.578419
8/31/15,160.16423,30.902466,79.061951,50.446907,94.321907,30.349951,46.989124,94.272324,62.377426,23.438139,88.189247,44.75441,41.367611
9/1/15,155.273758,29.89226,79.08992,49.076839,94.615425,30.529228,47.023998,94.843376,62.176201,22.514421,88.270981,44.871208,40.153397
9/2/15,158.404373,30.355961,79.108528,49.755043,94.476494,30.326172,46.849579,94.703697,62.430431,22.773411,88.181068,44.854145,40.701485
9/3/15,158.537003,30.397356,79.108528,49.841526,94.554604,30.447145,46.805973,95.155678,62.517689,22.911537,88.164734,44.956436,40.701485
9/4/15,156.078506,29.718363,79.117897,49.418217,94.658844,30.684748,46.884468,95.369286,62.452274,22.186378,88.320061,45.092819,39.967899
9/8/15,160.075775,30.579533,79.08992,50.446907,94.398315,30.265703,46.675159,94.925575,62.793728,22.989227,88.336411,45.186577,40.979733
9/9/15,157.917938,30.463606,79.071259,49.973526,94.415672,30.412586,46.779827,95.130951,62.713814,22.820892,88.230141,45.041687,40.465393
9/10/15,158.802277,30.662323,79.099236,50.00539,94.311447,30.22682,46.805973,94.942001,62.866375,22.984915,88.050316,45.016121,41.005032
9/11/15,159.465576,30.654057,79.127197,50.187469,94.346222,30.399641,46.936794,95.007729,62.844578,23.101456,88.058472,45.050228,41.190544
9/14/15,158.864227,30.430475,79.108528,49.996288,94.311447,30.447145,46.867039,94.999504,62.735588,23.015131,88.148392,45.024643,40.979733
9/15/15,160.933609,30.654057,78.996605,50.547047,93.946747,29.885546,46.526913,94.284599,62.721073,23.2439,87.993057,44.96497,41.131519
9/16/15,162.339691,31.09292,78.987297,51.07505,93.955383,29.794832,46.509457,94.457176,62.495892,23.792082,87.911324,44.837097,41.519394
9/17/15,161.915222,31.10948,79.164551,51.116013,94.398315,30.14043,46.893177,95.237785,62.546688,23.7705,88.148392,44.879723,41.629002
9/18/15,159.297546,30.364241,79.201874,50.269386,94.615425,30.550827,47.032726,95.525406,62.37236,23.20937,88.099319,45.143967,41.005032
9/21/15,160.118179,30.364241,79.15522,50.465122,94.5112,30.105862,46.753666,95.040596,62.256092,23.23958,88.164734,45.024643,40.861694
9/22/15,158.028839,29.652119,79.201874,49.773243,94.771767,30.507631,46.858311,95.451477,61.805672,22.777729,88.132042,45.169559,40.136536
9/23/15,157.74437,29.511347,79.173866,49.72319,94.754379,30.486021,46.849579,95.393951,61.696663,22.492844,88.254623,45.084305,40.085938
9/24/15,157.255432,29.411993,79.220528,49.668556,94.789124,30.680414,46.805973,95.410385,61.391552,22.44968,88.270981,45.13546,40.094372
9/25/15,157.148697,29.68313,79.183228,49.617416,94.745682,30.455791,46.579239,95.122795,61.079124,22.34177,88.295525,45.075783,40.364197
9/28/15,153.192413,29.109253,79.239212,48.283924,94.997559,30.922333,46.59668,95.287102,60.141903,21.88423,88.24649,45.092819,39.790825
9/29/15,153.2724,29.051041,79.276505,48.069298,95.162521,31.017391,46.727497,95.410385,60.13464,22.030985,88.294823,45.161015,39.689636
9/30/15,156.21521,29.641531,79.295158,48.667534,95.136482,30.892105,46.805973,95.393951,60.512444,22.62665,88.024521,45.118389,40.279884
10/1/15,156.650833,29.724712,79.295158,48.480305,95.121689,31.033669,47.006557,95.372528,60.124069,22.704346,88.090057,45.145706,40.288307
10/2/15,158.917877,30.21542,79.407181,49.028309,95.435005,31.241446,47.294369,95.792801,60.182457,23.295698,88.286613,45.307865,40.903851
10/5/15,161.77179,30.822542,79.351166,50.338947,95.287041,30.825871,47.13739,95.537331,60.905167,23.74892,88.638802,45.231052,41.55312
10/6/15,161.229446,30.855814,79.34182,50.101482,95.347977,30.960068,47.285637,95.726875,61.240993,23.705755,88.614189,45.179848,41.536255
10/7/15,162.580826,31.221752,79.323189,50.932625,95.226135,30.877821,47.250759,96.064766,61.868813,24.292788,88.67157,45.162762,41.797642
10/8/15,164.012177,31.47958,79.304504,51.494331,95.130371,30.605085,47.207157,95.685684,62.124294,24.530195,88.647011,45.154236,42.05061
10/9/15,164.101105,31.546112,79.304504,51.56284,95.139099,30.67436,47.102493,95.726875,62.13163,24.560408,88.745285,45.068905,41.991585
10/12/15,164.296677,31.48789,79.285835,51.626774,95.313164,30.908123,47.22459,96.114204,62.014809,24.413651,88.728943,45.162762,41.949429
10/13/15,163.203156,31.113646,79.313835,50.960026,95.252266,30.951408,47.172256,96.040024,61.868813,24.098549,88.687943,45.213978,41.544689
10/14/15,162.438583,31.163532,79.425873,50.421154,95.382782,31.206802,47.337963,96.419098,61.825024,24.279839,88.647011,45.324936,41.713326
10/15/15,164.874542,31.737408,79.379173,51.384743,95.23484,31.063955,47.198437,96.37793,61.971004,24.789177,88.655197,45.265198,42.455341
10/16/15,165.541397,31.720779,79.34182,51.384743,95.260948,31.063955,47.12867,96.410873,62.255714,24.879818,88.696136,45.248116,42.236111
10/19/15,165.736954,31.5877,79.369843,51.508038,95.339264,30.994709,47.023998,96.402649,62.423618,24.646736,88.67157,45.256657,42.244545
10/20/15,165.523544,31.47958,79.323189,51.603939,95.313164,30.817209,46.971668,96.221352,62.482021,24.676949,88.679764,45.171303,42.143353
10/21/15,164.4478,31.454628,79.351166,50.809319,95.426292,31.076944,47.023998,96.699295,62.416313,24.292788,88.647011,45.239574,42.202385
10/22/15,167.292801,31.82889,79.379173,51.270561,95.452377,31.137562,47.163551,96.905342,62.438225,24.771906,88.712524,45.3932,42.455341
10/23/15,169.115311,32.119984,79.313835,51.78204,95.313164,30.895117,47.085056,96.55098,62.657215,24.931614,88.745285,45.3932,42.683018
10/26/15,168.715271,32.003536,79.313835,51.544567,95.40889,31.081282,47.11121,96.724052,62.591526,24.823706,88.696136,45.376137,42.51437
10/27/15,168.386322,31.720779,79.34182,50.969154,95.487198,31.141861,47.172256,96.748756,62.387123,24.543139,88.683006,45.48708,42.202385
10/28/15,170.342239,31.895426,79.239182,52.339176,95.374054,31.029312,46.91935,96.369652,62.555016,24.366171,88.806068,45.478527,42.337307
10/29/15,170.280045,31.662552,79.183151,51.864235,95.30442,30.583452,46.823421,95.693901,62.394417,24.184877,88.87175,45.333462,42.193951
10/30/15,169.417648,31.637604,79.183151,51.626774,95.4785,30.791246,46.954243,95.941132,62.467411,24.163294,88.929153,45.384674,42.261414
11/2/15,171.426895,31.945332,79.137352,52.608624,95.421844,30.63637,46.884468,95.528763,62.661053,24.590622,88.986519,45.274406,42.708305
11/3/15,171.969177,31.945332,79.128044,52.868912,95.273567,30.402105,46.840862,95.537003,62.727032,24.840975,88.986519,45.240215,42.666145
11/4/15,171.480225,31.737408,79.043953,52.750195,95.308441,30.445477,46.771088,95.429604,62.543694,24.724432,88.896339,45.137653,42.261414
11/5/15,171.266846,31.695824,79.043953,52.850651,95.299706,30.354378,46.683876,95.454361,62.30167,24.733065,88.855316,45.180405,42.261414
11/6/15,171.195709,31.546112,78.969299,53.133789,94.977089,29.942244,46.448421,94.834564,62.000996,24.426596,88.929153,45.009445,42.143353
11/9/15,169.595428,31.213444,78.95063,52.362015,94.916,29.794754,46.439693,94.67749,61.744286,23.887047,88.920898,44.992359,41.831371
11/10/15,169.915451,31.205128,78.987961,52.476177,94.968323,29.868505,46.439693,94.917152,61.604946,23.822298,88.90451,45.094925,41.814514
11/11/15,169.26651,31.35483,78.969299,52.024082,95.011948,29.833803,46.404812,94.908882,61.458271,23.835249,88.994759,45.146194,42.05061
11/12/15,166.999374,30.980566,78.997299,51.083328,95.090439,29.946589,46.430981,94.87587,61.047565,23.641006,89.019402,45.1633,41.56155
11/13/15,165.070175,30.739372,79.062714,50.740829,95.186356,30.111444,46.474571,95.156815,60.871563,23.334543,89.0112,45.248779,41.359177
11/16/15,167.603958,31.105316,79.062714,51.30711,95.134041,30.089743,46.465847,95.173378,61.15757,23.757553,88.961945,45.308586,41.983154
11/17/15,167.39946,31.1469,79.034653,51.179237,95.308441,30.141821,46.518196,95.272522,61.20158,23.74029,88.929153,45.334248,41.974724
11/18/15,170.093292,31.446318,79.006645,51.937313,95.482864,30.180857,46.59668,95.297356,61.318909,23.93021,88.945549,45.402607,42.295139
11/19/15,170.00441,31.612654,78.987961,51.800297,95.648521,30.358717,46.73621,95.578339,60.768917,24.094234,88.888123,45.428265,42.489075
11/20/15,170.635605,31.546112,78.987961,52.206749,95.665985,30.267611,46.805973,95.561806,60.754223,24.314371,88.945549,45.402607,42.463779
11/23/15,170.440048,31.35483,78.97863,52.38485,95.753197,30.358717,46.823421,95.594856,60.702862,24.158978,88.90451,45.39407,42.210819
11/24/15,170.715622,31.396408,78.97863,52.741039,95.82299,30.350042,46.910641,95.627907,60.783531,24.228043,88.994759,45.453892,42.244545
11/25/15,170.662323,31.446318,78.987961,53.09726,95.875298,30.43248,46.901913,95.718819,60.849583,23.977688,88.978348,45.48811,42.269844
11/27/15,170.831238,31.438007,79.006645,53.243401,95.892776,30.415115,46.910641,95.751892,60.944889,23.489939,89.068756,45.513748,42.312
11/30/15,170.137711,31.396408,78.97863,53.019627,95.953773,30.523571,46.893177,95.793198,60.908237,23.541731,88.937302,45.470997,42.548103
12/1/15,171.782501,31.737408,79.026314,53.412357,96.08136,30.92008,47.058884,96.513451,61.341541,23.757553,88.887962,45.599461,43.020294
12/2/15,169.968842,31.40473,78.960854,52.928288,96.125046,30.915724,46.936794,96.281372,61.21627,23.615114,88.855118,45.573776,42.683018
12/3/15,167.550629,31.255032,78.960854,52.097145,95.819183,30.115757,46.622837,95.00502,61.054138,23.524467,88.953705,45.136963,42.775768
12/4/15,170.840118,31.47958,78.979584,52.626877,95.976509,30.376616,46.718761,95.518875,60.914131,23.602161,88.896194,45.136963,43.247959
12/7/15,169.764343,31.221752,78.970222,51.836845,96.072639,30.663561,46.744926,95.684624,60.486706,23.34318,88.94548,45.393925,43.028728
12/8/15,168.679688,30.747686,78.960854,51.494331,96.133842,30.676613,46.762371,95.56028,59.735023,23.058292,88.961914,45.419617,42.438488
12/9/15,167.417236,30.68116,78.988945,50.891533,96.238663,30.654879,46.666447,95.535416,60.044552,22.794992,89.093391,45.419617,42.269844
12/10/15,167.799561,30.672846,78.9422,51.019402,96.282372,30.676613,46.509457,95.311668,59.793976,22.587805,88.978348,45.385353,42.227684
12/11/15,164.45668,30.123924,79.035614,50.064957,96.457138,31.137459,46.701321,95.477425,58.600174,21.940342,89.027672,45.453857,41.527821
12/14/15,165.443604,30.190454,78.9422,49.786388,96.229927,30.728773,46.36993,94.772926,58.091694,22.242489,89.052299,45.376781,41.789211
12/15/15,167.16832,30.306894,78.932846,50.475952,96.133842,30.567913,46.343761,94.781242,59.042332,22.609386,89.052299,45.282562,41.822941
12/16/15,169.515396,30.922348,78.867462,51.174671,96.142548,30.498348,46.160625,94.764648,59.491856,23.036711,88.937302,45.25687,42.446915
12/17/15,167.043854,30.564714,78.867462,50.599274,96.430923,30.837477,46.343761,94.872421,58.828655,22.794992,89.093391,45.32539,41.957851
